episode,seed,agent_color,result,reward,score,plies,termination,illegal_action
302,50301,black,0-1,1.0,1.0,24,checkmate,False
303,50302,white,1/2-1/2,0.0,0.5,100,max_plies,False
304,50303,black,1/2-1/2,0.0,0.5,100,max_plies,False
305,50304,white,1/2-1/2,0.0,0.5,100,max_plies,False
306,50305,black,0-1,1.0,1.0,36,checkmate,False
307,50306,white,1/2-1/2,0.0,0.5,37,threefold_repetition,False
308,50307,black,0-1,1.0,1.0,4,checkmate,False
309,50308,white,1-0,1.0,1.0,19,checkmate,False
310,50309,black,1/2-1/2,0.0,0.5,100,max_plies,False
311,50310,white,1/2-1/2,0.0,0.5,100,max_plies,False
312,50311,black,1/2-1/2,0.0,0.5,100,max_plies,False
313,50312,white,1/2-1/2,0.0,0.5,99,threefold_repetition,False
314,50313,black,0-1,1.0,1.0,74,checkmate,False
315,50314,white,1-0,1.0,1.0,25,checkmate,False
316,50315,black,1/2-1/2,0.0,0.5,40,threefold_repetition,False
317,50316,white,1/2-1/2,0.0,0.5,100,max_plies,False
318,50317,black,0-1,1.0,1.0,96,checkmate,False
319,50318,white,1/2-1/2,0.0,0.5,61,threefold_repetition,False
320,50319,black,1/2-1/2,0.0,0.5,100,max_plies,False
321,50320,white,1/2-1/2,0.0,0.5,100,max_plies,False
322,50321,black,1/2-1/2,0.0,0.5,100,max_plies,False
323,50322,white,1/2-1/2,0.0,0.5,91,threefold_repetition,False
324,50323,black,1/2-1/2,0.0,0.5,100,max_plies,False
325,50324,white,1/2-1/2,0.0,0.5,100,max_plies,False
326,50325,black,1/2-1/2,0.0,0.5,100,max_plies,False
327,50326,white,1/2-1/2,0.0,0.5,82,threefold_repetition,False
328,50327,black,0-1,1.0,1.0,38,checkmate,False
329,50328,white,1-0,1.0,1.0,51,checkmate,False
330,50329,black,0-1,1.0,1.0,52,checkmate,False
331,50330,white,1/2-1/2,0.0,0.5,100,max_plies,False
332,50331,black,1/2-1/2,0.0,0.5,100,max_plies,False
333,50332,white,1/2-1/2,0.0,0.5,100,max_plies,False
334,50333,black,1/2-1/2,0.0,0.5,75,threefold_repetition,False
335,50334,white,1/2-1/2,0.0,0.5,98,threefold_repetition,False
336,50335,black,1/2-1/2,0.0,0.5,100,max_plies,False
337,50336,white,1-0,1.0,1.0,99,checkmate,False
338,50337,black,0-1,1.0,1.0,96,checkmate,False
339,50338,white,1-0,1.0,1.0,13,checkmate,False
340,50339,black,1/2-1/2,0.0,0.5,100,max_plies,False
341,50340,white,1/2-1/2,0.0,0.5,100,max_plies,False
342,50341,black,1/2-1/2,0.0,0.5,100,max_plies,False
343,50342,white,1/2-1/2,0.0,0.5,100,max_plies,False
344,50343,black,1/2-1/2,0.0,0.5,100,max_plies,False
345,50344,white,1/2-1/2,0.0,0.5,100,max_plies,False
346,50345,black,0-1,1.0,1.0,58,checkmate,False
347,50346,white,1/2-1/2,0.0,0.5,69,threefold_repetition,False
348,50347,black,1/2-1/2,0.0,0.5,47,threefold_repetition,False
349,50348,white,1/2-1/2,0.0,0.5,100,max_plies,False
350,50349,black,1/2-1/2,0.0,0.5,40,threefold_repetition,False
351,50350,white,1/2-1/2,0.0,0.5,100,max_plies,False
352,50351,black,1/2-1/2,0.0,0.5,46,threefold_repetition,False
353,50352,white,1-0,1.0,1.0,33,checkmate,False
354,50353,black,1/2-1/2,0.0,0.5,61,threefold_repetition,False
355,50354,white,1/2-1/2,0.0,0.5,100,max_plies,False
356,50355,black,1/2-1/2,0.0,0.5,100,max_plies,False
357,50356,white,1/2-1/2,0.0,0.5,97,threefold_repetition,False
358,50357,black,1/2-1/2,0.0,0.5,100,max_plies,False
359,50358,white,1/2-1/2,0.0,0.5,100,max_plies,False
360,50359,black,1/2-1/2,0.0,0.5,73,threefold_repetition,False
361,50360,white,1/2-1/2,0.0,0.5,100,max_plies,False
362,50361,black,1/2-1/2,0.0,0.5,100,max_plies,False
363,50362,white,1/2-1/2,0.0,0.5,100,max_plies,False
364,50363,black,0-1,1.0,1.0,98,checkmate,False
365,50364,white,0-1,-1.0,0.0,36,checkmate,False
366,50365,black,1/2-1/2,0.0,0.5,100,max_plies,False
367,50366,white,1-0,1.0,1.0,73,checkmate,False
368,50367,black,1/2-1/2,0.0,0.5,100,max_plies,False
369,50368,white,1/2-1/2,0.0,0.5,100,max_plies,False
370,50369,black,1/2-1/2,0.0,0.5,100,max_plies,False
371,50370,white,1/2-1/2,0.0,0.5,100,max_plies,False
372,50371,black,0-1,1.0,1.0,74,checkmate,False
373,50372,white,1/2-1/2,0.0,0.5,100,max_plies,False
374,50373,black,1/2-1/2,0.0,0.5,100,max_plies,False
375,50374,white,1/2-1/2,0.0,0.5,96,threefold_repetition,False
376,50375,black,1/2-1/2,0.0,0.5,85,threefold_repetition,False
377,50376,white,1/2-1/2,0.0,0.5,100,max_plies,False
378,50377,black,1/2-1/2,0.0,0.5,100,max_plies,False
379,50378,white,1/2-1/2,0.0,0.5,100,max_plies,False
380,50379,black,1/2-1/2,0.0,0.5,100,max_plies,False
381,50380,white,1/2-1/2,0.0,0.5,100,max_plies,False
382,50381,black,1/2-1/2,0.0,0.5,100,max_plies,False
383,50382,white,1/2-1/2,0.0,0.5,100,max_plies,False
384,50383,black,1/2-1/2,0.0,0.5,57,threefold_repetition,False
385,50384,white,1/2-1/2,0.0,0.5,100,max_plies,False
386,50385,black,0-1,1.0,1.0,46,checkmate,False
387,50386,white,1/2-1/2,0.0,0.5,100,max_plies,False
388,50387,black,1/2-1/2,0.0,0.5,100,max_plies,False
389,50388,white,1-0,1.0,1.0,67,checkmate,False
390,50389,black,0-1,1.0,1.0,44,checkmate,False
391,50390,white,1-0,1.0,1.0,91,checkmate,False
392,50391,black,1/2-1/2,0.0,0.5,74,threefold_repetition,False
393,50392,white,1/2-1/2,0.0,0.5,35,threefold_repetition,False
394,50393,black,0-1,1.0,1.0,66,checkmate,False
395,50394,white,1/2-1/2,0.0,0.5,100,max_plies,False
396,50395,black,1/2-1/2,0.0,0.5,99,threefold_repetition,False
397,50396,white,1/2-1/2,0.0,0.5,100,max_plies,False
398,50397,black,0-1,1.0,1.0,40,checkmate,False
399,50398,white,1/2-1/2,0.0,0.5,87,threefold_repetition,False
400,50399,black,1/2-1/2,0.0,0.5,42,threefold_repetition,False
401,50400,white,1-0,1.0,1.0,31,checkmate,False
402,50401,black,1/2-1/2,0.0,0.5,80,threefold_repetition,False
403,50402,white,1-0,1.0,1.0,89,checkmate,False
404,50403,black,1/2-1/2,0.0,0.5,64,threefold_repetition,False
405,50404,white,1-0,1.0,1.0,61,checkmate,False
406,50405,black,1/2-1/2,0.0,0.5,100,max_plies,False
407,50406,white,1/2-1/2,0.0,0.5,100,max_plies,False
408,50407,black,1/2-1/2,0.0,0.5,43,threefold_repetition,False
409,50408,white,1-0,1.0,1.0,17,checkmate,False
410,50409,black,1/2-1/2,0.0,0.5,100,max_plies,False
411,50410,white,1/2-1/2,0.0,0.5,100,max_plies,False
412,50411,black,0-1,1.0,1.0,96,checkmate,False
413,50412,white,1-0,1.0,1.0,43,checkmate,False
414,50413,black,1/2-1/2,0.0,0.5,100,max_plies,False
415,50414,white,1-0,1.0,1.0,39,checkmate,False
416,50415,black,1/2-1/2,0.0,0.5,100,max_plies,False
417,50416,white,1/2-1/2,0.0,0.5,43,threefold_repetition,False
418,50417,black,1/2-1/2,0.0,0.5,100,max_plies,False
419,50418,white,1/2-1/2,0.0,0.5,100,max_plies,False
420,50419,black,0-1,1.0,1.0,20,checkmate,False
421,50420,white,1/2-1/2,0.0,0.5,100,max_plies,False
422,50421,black,0-1,1.0,1.0,62,checkmate,False
423,50422,white,1/2-1/2,0.0,0.5,100,max_plies,False
424,50423,black,1/2-1/2,0.0,0.5,100,max_plies,False
425,50424,white,1/2-1/2,0.0,0.5,100,threefold_repetition,False
426,50425,black,1/2-1/2,0.0,0.5,65,threefold_repetition,False
427,50426,white,1-0,1.0,1.0,65,checkmate,False
428,50427,black,1/2-1/2,0.0,0.5,71,threefold_repetition,False
429,50428,white,1-0,1.0,1.0,19,checkmate,False
430,50429,black,1/2-1/2,0.0,0.5,100,max_plies,False
431,50430,white,1/2-1/2,0.0,0.5,100,max_plies,False
432,50431,black,1/2-1/2,0.0,0.5,75,threefold_repetition,False
433,50432,white,1-0,1.0,1.0,41,checkmate,False
434,50433,black,1/2-1/2,0.0,0.5,59,threefold_repetition,False
435,50434,white,1/2-1/2,0.0,0.5,100,max_plies,False
436,50435,black,1-0,-1.0,0.0,63,checkmate,False
437,50436,white,1-0,1.0,1.0,83,checkmate,False
438,50437,black,1/2-1/2,0.0,0.5,99,threefold_repetition,False
